"Store","WeekDate","Temperature","FuelPrice","CPI","UnemploymentRate"
16,"2010-08-13",63.91,2.723,190.2611552,6.868
12,"2010-04-02",59.84,3.086,126.6034839,14.099
2,"2011-03-04",57.77,3.288,213.4775305,8.028
20,"2010-05-07",66.74,2.966,203.6101784,7.856
2,"2010-04-09",65.41,2.77,210.2831653,8.2
2,"2011-11-25",56.36,3.236,218.1130269,7.441
10,"2011-11-25",60.68,3.76,129.8364,7.874
36,"2010-06-04",79.93,2.664,209.9398091,8.464
30,"2010-08-27",86.2,2.619,211.2241759,8.099
37,"2010-12-31",52.88,2.943,210.182398,8.476
8,"2012-07-20",79.94,3.311,225.4930078,5.401
19,"2011-03-11",35.59,3.752,133.7361429,7.771
37,"2011-02-25",67.73,3.065,212.2912786,8.395
32,"2012-06-29",81.95,3.693,197.785577,8.09
7,"2010-04-16",41.89,2.765,189.6628845,8.963
30,"2011-05-06",61.87,3.906,215.4448709,7.931
27,"2010-05-14",53.82,3.112,136.010394,8.058
25,"2012-07-27",72.98,3.647,214.7382432,7.28
10,"2010-03-19",61.46,3.054,126.6066452,9.765
7,"2011-02-04",-2.06,3.011,191.7625895,8.818
27,"2012-04-20",62.62,4.17,141.9015262,8.253
21,"2011-07-15",91.05,3.575,215.0134426,7.852
16,"2012-08-17",62.07,3.545,198.1001057,6.061
35,"2010-04-23",53.91,2.902,135.8721667,9.051
12,"2010-05-28",67.84,3.058,126.1602258,14.099
35,"2012-10-19",56.53,3.969,142.8633629,8.665
43,"2012-07-27",82.01,3.407,213.3303963,9.285
15,"2011-10-28",45.54,3.757,136.4884516,7.866
42,"2011-04-01",67.64,3.772,128.7199355,8.494
45,"2010-09-24",68.59,2.713,182.6696737,8.743
24,"2011-03-25",36.88,3.789,133.9587419,8.252
9,"2010-09-17",81.19,2.582,215.0615285,6.442
30,"2010-11-26",62.96,2.735,211.4062867,8.163
15,"2012-07-06",74.64,3.646,138.2296333,8.193
20,"2010-08-27",70.51,2.755,204.7900305,7.527
21,"2010-11-19",51.71,2.771,211.5470304,8.163
17,"2011-05-13",49.26,3.77,129.089,6.774
20,"2010-10-29",57.56,2.921,205.1118126,7.484
41,"2011-12-16",25.01,3.266,195.9841685,6.759
18,"2010-08-27",67.05,2.77,132.6932258,9.342
43,"2011-03-11",60.24,3.459,205.9880714,10.398
10,"2011-12-16",50.53,3.489,129.8980645,7.874
32,"2010-08-20",71.46,2.732,190.2948237,9.017
16,"2011-09-16",53.68,3.596,194.7419707,6.338
12,"2012-10-12",71.74,4.468,131.1083333,10.199
24,"2011-06-17",64.34,3.989,135.0837333,8.212
42,"2011-08-12",85.61,3.794,129.2015806,8.257
3,"2010-12-31",53.2,2.943,214.6986466,7.564
7,"2011-04-29",26.79,3.663,192.6243322,8.595
32,"2011-01-21",34.54,2.973,191.5731924,8.818
30,"2010-11-05",58.71,2.689,211.6135053,8.163
15,"2010-09-10",62.36,2.837,132.7564516,8.099
43,"2012-07-20",83.83,3.311,213.3219124,9.285
9,"2011-12-30",43.41,3.129,223.2496766,6.054
42,"2010-03-12",52.33,3.034,126.6042857,9.765
33,"2012-02-03",59.53,3.543,130.3496774,7.603
10,"2010-10-29",68.76,3.13,126.4364194,9.003
42,"2011-07-15",86.01,3.779,129.1338387,8.257
38,"2012-06-15",85.94,4.144,130.8295333,11.627
30,"2012-04-13",69.03,3.891,221.1484028,6.891
12,"2012-08-03",88.16,3.76,130.737871,10.926
27,"2012-10-12",55.4,4.186,142.9376167,8
39,"2012-09-21",73.58,3.721,221.4578604,6.623
12,"2011-08-05",90.61,3.803,129.1846452,13.503
3,"2011-09-02",89.12,3.533,219.1501106,7.567
14,"2012-06-01",74.48,3.742,191.0091712,8.567
43,"2010-02-26",48.77,2.561,203.2798724,9.521
6,"2011-04-29",75.27,3.81,217.1847255,6.855
4,"2012-08-31",76.47,3.646,130.8853548,4.077
31,"2011-08-05",94.22,3.684,215.1978515,7.852
36,"2010-11-12",61.97,2.705,210.7667944,8.476
41,"2011-06-10",61.1,3.735,192.8470612,6.934
21,"2011-09-23",75.68,3.467,216.0282356,7.852
6,"2011-07-29",90.22,3.682,217.0241507,6.925
45,"2011-04-29",66.18,3.962,185.8029526,8.521
39,"2011-09-02",88.65,3.533,214.5516896,8.177
27,"2011-11-11",49.69,3.719,140.4111613,7.906
23,"2012-03-09",33.11,3.876,137.5066897,4.261
3,"2011-03-11",61.29,3.459,217.4653683,7.551
6,"2011-03-11",57.71,3.459,215.6488731,6.858
32,"2011-02-25",33,3.101,191.9647167,8.818
41,"2010-04-09",37.3,2.75,189.6901012,7.363
18,"2012-02-24",36.34,3.751,137.3411034,8.075
22,"2012-03-23",54.68,3.889,141.6269332,7.503
27,"2012-04-27",52.33,4.163,141.9596595,8.253
7,"2012-02-10",18.79,3.103,196.9195056,8.256
36,"2012-08-17",85.89,3.571,220.7199609,6.623
45,"2012-09-14",67.87,3.948,191.69985,8.684
25,"2011-09-02",67.2,3.703,208.9625161,7.274
44,"2011-08-05",75.56,3.595,129.1846452,6.56
40,"2012-06-01",64.75,3.798,138.1138065,4.125
17,"2010-10-22",47.95,2.849,126.3815484,6.885
15,"2012-10-05",59.57,4.151,138.8256,7.992
3,"2010-05-14",77.18,2.854,213.6196139,7.343
13,"2011-04-08",42.75,3.547,128.8238065,7.193
19,"2010-12-31",28.65,3.336,132.8150323,8.067
26,"2012-09-07",61.58,3.921,138.4729355,7.405
32,"2011-02-11",18.51,3.037,191.8572881,8.818
15,"2011-05-20",57.19,4.202,134.6803871,7.658
10,"2012-07-27",83.98,3.769,130.7195806,7.17
2,"2012-08-31",82.64,3.638,221.9415576,6.565
6,"2011-03-25",70.83,3.473,216.1438163,6.858
23,"2012-09-14",61.37,3.988,138.5673,4.156
25,"2011-04-01",28.5,3.638,207.8823043,7.287
27,"2011-02-25",33.05,3.452,137.3764439,7.827
31,"2011-07-01",87.57,3.524,214.8368678,7.852
45,"2012-03-30",50.04,3.953,190.6107463,8.424
43,"2011-06-03",83.49,3.699,207.1039009,10.581
1,"2010-10-08",63.93,2.633,211.7467544,7.838
11,"2010-11-19",58.63,2.771,215.2074519,7.564
28,"2012-06-29",90.47,3.875,130.7562667,11.627
30,"2010-12-31",47.19,2.943,211.064774,8.163
6,"2011-09-02",91.22,3.533,217.3343423,6.925
24,"2012-08-17",72.87,3.963,138.1857097,8.953
26,"2010-08-20",62.68,2.796,132.6616129,8.445
12,"2010-05-21",76.2,3.12,126.1843871,14.099
17,"2010-02-26",15.64,2.667,126.5522857,6.548
3,"2010-02-19",47.07,2.514,214.6198868,7.368
17,"2011-11-25",32.81,3.445,129.8364,6.617
18,"2010-04-02",45.63,2.826,131.9019677,9.269
20,"2010-12-03",35.47,3.046,204.8249189,7.484
31,"2011-02-04",36.33,2.989,212.2240646,8.028
32,"2010-03-05",37.72,2.62,189.6695049,9.014
27,"2011-07-15",77.83,3.915,139.7006325,7.85
24,"2012-04-13",48.65,4.187,137.868,8.983
45,"2011-09-02",70.63,3.703,186.6189274,8.625
22,"2012-06-22",70.61,3.629,142.1606464,7.671
12,"2012-02-03",50.58,3.702,130.3496774,12.187
7,"2011-04-01",24.83,3.461,192.2691707,8.595
24,"2010-05-14",51.31,3.112,132.152129,8.211
43,"2010-07-30",79.79,2.64,203.2961774,9.816
31,"2012-02-03",55.83,3.36,219.8118854,7.057
39,"2011-03-18",65.28,3.488,213.1096787,8.395
28,"2010-03-05",53.77,2.987,126.5782857,13.975
26,"2011-03-04",14.31,3.437,133.6141429,7.907
11,"2010-05-14",77.64,2.854,213.6196139,7.343
11,"2010-05-21",76.97,2.826,213.9116886,7.343
28,"2011-07-22",91.17,3.794,129.1507742,13.503
2,"2011-01-07",44.69,2.976,211.0648881,8.028
14,"2011-10-14",63.82,3.541,187.6917481,8.523
13,"2011-07-08",77.3,3.563,129.1125,6.877
27,"2011-05-06",56.48,4.192,138.4131202,7.725
2,"2011-06-17",86.53,3.637,214.6513538,7.931
1,"2011-06-24",83.58,3.594,215.0910982,7.682
38,"2012-06-29",90.47,3.875,130.7562667,11.627
15,"2010-03-05",31.79,2.919,131.735,8.35
23,"2010-05-14",45.33,2.983,132.152129,5.435
29,"2010-04-30",50.96,2.935,132.0644333,10.16
19,"2011-12-23",36.09,3.587,136.5883871,7.866
8,"2011-07-08",83.57,3.48,218.6895548,6.425
10,"2011-02-04",44.88,3.348,127.7195806,8.744
35,"2010-03-19",49.04,2.844,135.6682247,9.262
22,"2011-07-29",75.32,3.898,139.8933099,8.023
25,"2011-11-11",44.81,3.53,210.9810201,7.082
33,"2011-03-11",66.51,3.63,128.3995,8.951
45,"2011-01-21",30.55,3.229,182.9193368,8.549
15,"2011-08-26",69.19,3.906,136.2136129,7.806
39,"2012-07-20",80.32,3.311,220.6148749,6.623
11,"2010-11-05",64.41,2.689,215.2765472,7.564
27,"2010-09-24",67.08,2.837,136.6317821,7.982
39,"2010-05-14",77.49,2.854,209.118536,8.464
30,"2012-02-24",54.81,3.555,220.275944,7.057
10,"2012-01-13",51,3.477,130.244,7.545
30,"2011-02-04",36.33,2.989,212.2240646,8.028
22,"2010-08-13",74.75,2.81,136.4928214,8.433
35,"2011-10-28",51.81,3.569,140.4447903,8.745
2,"2012-09-07",87.65,3.73,222.0747635,6.565
24,"2011-07-29",74.84,4.004,135.9639355,8.358
11,"2011-10-28",72.66,3.372,221.0801842,7.197
24,"2010-06-11",64.84,2.972,132.4357419,8.211
35,"2010-08-06",77.45,2.784,136.4741118,8.861
11,"2011-03-11",63.29,3.459,217.4653683,7.551
11,"2012-09-21",73.64,3.721,226.3151496,6.334
1,"2012-01-06",49.01,3.157,219.7142581,7.348
27,"2010-12-03",41.81,3.2,136.6075714,8.021
9,"2010-08-13",86.85,2.692,215.2039756,6.442
25,"2012-08-31",68.55,3.867,215.0878309,7.28
1,"2010-04-30",67.41,2.78,210.3895456,7.808
22,"2012-10-26",57.58,3.917,142.7624113,7.543
4,"2012-03-30",72.63,3.82,130.9670968,4.607
29,"2010-12-10",28.43,3.132,132.6764,10.524
13,"2012-02-03",31.39,3.077,130.3496774,6.104
7,"2012-02-17",27.03,3.113,196.9432711,8.256
42,"2011-05-06",73.56,4.193,129.0444333,8.494
5,"2012-04-06",70.4,3.891,222.0225762,5.801
43,"2012-06-01",80.89,3.501,213.1719747,9.575
1,"2011-04-01",59.17,3.524,214.8371664,7.682
19,"2010-03-12",39.06,2.938,131.784,8.35
17,"2012-05-04",48.86,3.831,131.136,6.235
26,"2010-04-23",39.68,2.895,132.0226667,8.512
14,"2010-10-08",56.49,2.764,182.7640032,8.724
30,"2011-04-22",70.79,3.807,215.1096657,7.931
11,"2011-05-06",71.39,3.906,219.1959827,7.574
16,"2011-05-20",43.95,3.828,192.831317,6.339
40,"2012-06-22",69.32,3.629,138.1629,4.125
22,"2012-02-03",40.58,3.633,141.0161924,7.503
27,"2010-02-05",27.19,2.954,135.3524608,8.237
38,"2011-03-11",57.75,3.818,128.3995,14.021
36,"2010-12-03",54.44,2.694,210.376263,8.476
13,"2010-03-26",41.48,2.819,126.6050645,8.316
42,"2012-03-23",56.54,4.288,130.8966452,7.545
20,"2010-02-26",32.32,2.754,204.4630869,8.187
17,"2011-07-08",70.6,3.563,129.1125,6.745
38,"2012-05-11",77.27,4.186,131.1453333,11.627
35,"2010-03-12",45.98,2.818,135.6270013,9.262
45,"2010-09-03",78.37,2.715,182.6042922,8.743
2,"2010-12-10",45.5,2.843,211.1247993,8.163
43,"2010-03-26",54.53,2.732,203.0165945,9.521
39,"2012-04-13",71.59,3.891,220.1953389,6.989
32,"2012-10-19",53.57,3.75,199.1481963,7.557
41,"2011-05-20",41.11,3.828,192.831317,6.934
25,"2011-04-22",45.87,3.892,208.4779405,7.287
18,"2011-09-09",68.11,3.809,136.2745806,8.89
40,"2011-09-09",64.83,3.809,136.2745806,4.584
35,"2010-12-10",30.83,3.109,136.5255714,8.763
21,"2010-09-24",80.79,2.624,211.2552578,8.099
9,"2011-12-09",37.65,3.158,222.6561203,6.054
7,"2010-12-24",26.04,2.781,191.1430189,9.137
11,"2012-03-16",64.21,3.734,224.7166953,6.833
21,"2012-05-25",79.49,3.561,221.3828029,6.891
25,"2011-04-15",51.43,3.821,208.3172811,7.287
29,"2010-10-15",55.23,2.878,132.7633548,10.524
24,"2012-02-03",38.61,3.796,137.0632581,8.659
37,"2010-02-12",46.11,2.548,209.9970208,8.554
4,"2010-05-21",67.4,2.82,126.1843871,7.896
19,"2011-03-04",29.28,3.605,133.6141429,7.771
32,"2012-09-28",60.62,3.789,198.5903276,7.872
43,"2011-09-09",79.29,3.546,207.6833894,10.641
42,"2010-09-24",85.75,2.939,126.1900333,9.199
43,"2011-07-15",84.67,3.575,207.1940691,10.641
34,"2010-10-22",58.11,2.736,126.3815484,10.21
29,"2011-12-02",49.11,3.501,136.4909333,9.357
3,"2012-03-30",69.36,3.845,224.8651254,6.833
27,"2010-07-23",81.56,2.924,136.4366924,7.982
19,"2011-05-13",54.2,4.211,134.593,7.658
36,"2012-04-20",70.87,3.918,220.2483937,6.989
42,"2012-04-20",67.75,4.111,131.1173333,7.382
6,"2010-07-30",81.37,2.64,212.8944846,6.973
14,"2010-03-12",45.8,2.818,182.1628441,8.992
44,"2011-05-27",54.62,3.778,129.0623548,6.906
28,"2011-07-15",88.1,3.692,129.1338387,13.503
42,"2010-07-23",88.44,3.112,126.1283548,9.199
33,"2010-04-23",71.59,3.05,126.4713333,9.849
18,"2012-06-22",70.92,3.629,138.1629,8.304
38,"2011-01-28",50.74,3.342,127.5800323,14.021
32,"2011-09-16",60.88,3.596,194.7419707,8.622
1,"2012-05-18",70.33,3.63,221.742674,7.143
11,"2011-07-29",89.46,3.682,218.8440545,7.567
44,"2012-02-24",35.38,3.145,130.5502069,5.774
29,"2010-06-04",69.49,2.857,132.3648387,10.16
14,"2010-04-09",65.45,2.869,181.7596377,8.899
30,"2010-02-05",39.05,2.572,210.7526053,8.324
44,"2011-10-21",54.66,3.579,129.7821613,6.078
2,"2011-01-21",41.4,3.016,211.4864691,8.028
7,"2010-07-02",61.31,2.728,189.4882603,9.017
38,"2011-10-07",70.44,3.827,129.6938,12.89
22,"2010-08-20",73.21,2.796,136.5249182,8.433
27,"2012-01-27",36.96,3.737,140.9124021,8.009
39,"2011-01-21",50.25,3.016,210.6031072,8.395
3,"2011-08-19",88.44,3.554,219.023271,7.567
31,"2011-06-10",84.71,3.648,214.6964908,7.931
44,"2012-07-13",83.68,3.595,130.683,5.407
36,"2012-10-19",74.06,3.57,222.0951719,6.228
31,"2010-07-16",85.61,2.623,210.7577954,8.099
16,"2012-02-10",23.69,3.103,196.9195056,6.162
15,"2012-04-13",43.52,4.187,137.868,8.15
35,"2011-09-02",71.44,3.703,140.196985,8.684
24,"2010-04-30",51.48,3.042,132.0644333,8.211
41,"2010-10-08",57.1,2.745,190.7763218,7.508
21,"2010-04-02",64.12,2.719,210.4798874,8.2
42,"2011-04-08",73.03,3.818,128.8238065,8.494
38,"2011-07-01",89.85,3.842,129.0894,13.503
23,"2012-03-30",36.71,3.921,137.7261935,4.261
39,"2012-06-22",79.84,3.346,220.4886472,6.989
13,"2010-12-31",26.79,2.868,127.0876774,7.795
21,"2011-03-18",63.26,3.488,214.0156238,8.028
23,"2012-08-31",68.34,3.884,138.3771935,4.156
31,"2012-06-22",81.78,3.346,221.4411622,6.891
27,"2012-02-24",41.74,3.917,141.3007857,8.009
3,"2011-06-03",84.29,3.699,218.6449369,7.574
32,"2012-05-25",59.74,3.804,197.5886046,8.09
34,"2012-02-10",36.7,3.411,130.3849032,9.653
33,"2011-06-10",87.02,3.981,129.0357097,8.687
31,"2012-06-01",79.24,3.501,221.3852748,6.891
38,"2010-05-07",70.15,3.127,126.2898,14.099
9,"2011-10-28",63.96,3.372,221.3159563,6.054
11,"2012-01-20",56.43,3.268,223.4700552,6.833
5,"2011-10-21",66.9,3.353,218.0852999,6.3
22,"2011-09-02",69.16,3.784,140.196985,8.023
34,"2011-08-12",80.23,3.617,129.2015806,10.641
42,"2010-09-17",85.52,3.028,126.1454667,9.199
2,"2010-02-05",40.19,2.572,210.7526053,8.324
3,"2011-08-26",87.67,3.523,219.0866908,7.567
2,"2010-06-18",85.81,2.637,211.1096543,8.2
44,"2010-06-18",58.41,2.819,126.114,7.972
21,"2012-02-10",46.52,3.409,219.9049073,7.057
30,"2012-10-26",70.5,3.506,223.0783366,6.17
25,"2011-06-17",63.58,3.842,208.1265604,7.287
45,"2011-11-04",43.92,3.551,187.9703629,8.523
35,"2010-12-24",31.34,3.141,136.597273,8.763
7,"2011-11-11",19.53,3.505,195.6376941,8.513
29,"2010-02-05",24.36,2.788,131.5279032,10.064
2,"2012-02-24",54.63,3.555,220.275944,7.057
39,"2012-04-27",69.11,3.814,220.3014485,6.989
29,"2012-05-11",56.72,3.947,138.0882667,9.14
21,"2012-06-15",81.51,3.393,221.4009901,6.891
37,"2012-05-18",73.7,3.63,220.4252149,6.989
35,"2012-09-21",66.1,4.038,142.6798167,8.839
37,"2012-09-28",79.49,3.666,221.6556,6.623
36,"2012-01-13",56.28,3.254,218.5823389,7.244
25,"2010-09-10",61.14,2.699,204.7266827,7.527
18,"2010-02-19",30.91,2.747,131.637,9.202
5,"2010-10-15",68.11,2.72,212.3691867,6.768
45,"2010-11-26",46.15,3.039,182.7832769,8.724
41,"2012-08-17",65.77,3.545,198.1001057,6.432
20,"2012-01-20",27.65,3.533,212.8336399,6.961
26,"2011-12-23",22.53,3.413,136.5883871,7.598
28,"2011-12-23",45.4,3.541,129.9845484,12.89
39,"2012-06-01",80.33,3.501,220.4322099,6.989
37,"2010-04-16",66.74,2.808,209.2691428,8.464
9,"2010-04-23",61.26,2.795,213.9496138,6.384
12,"2011-02-04",45.14,3.348,127.7195806,14.021
25,"2012-09-21",57.6,4.038,215.5475459,7.28
14,"2011-09-30",70.66,3.645,187.2566641,8.625
21,"2012-07-20",84.25,3.311,221.5701123,6.565
2,"2012-03-30",66.83,3.845,220.9991248,7.057
38,"2011-05-13",70.93,4.202,129.089,13.736
20,"2010-05-21",60.38,2.958,203.8770235,7.856
43,"2011-09-23",78.98,3.467,208.1642143,10.641
23,"2010-09-17",55.3,2.716,132.7670667,5.326
44,"2011-10-28",47.41,3.567,129.7936774,6.078
26,"2010-09-24",52.47,2.718,132.7619333,8.445
25,"2010-06-25",72.17,2.808,204.5675459,7.856
35,"2010-04-30",53.55,2.921,135.9170833,9.051
22,"2012-08-24",70.42,3.874,142.3105933,7.753
30,"2010-07-30",83.59,2.64,211.0264684,8.099
24,"2011-10-28",48,3.757,136.4884516,8.454
36,"2010-03-19",59.56,2.701,209.9803208,8.554
42,"2011-07-22",88.59,3.697,129.1507742,8.257
43,"2011-05-06",66.77,3.906,207.5714929,10.581
39,"2010-03-05",50.93,2.625,210.1092746,8.554
41,"2010-11-26",25.3,2.742,191.0121805,7.508
28,"2012-01-20",46.2,3.66,130.2792258,12.187
4,"2011-04-01",56.99,3.521,128.7199355,5.946
16,"2011-09-09",56.99,3.566,194.6387853,6.338
9,"2012-09-14",73.55,3.717,226.3567545,5.277
2,"2012-07-06",84.2,3.227,221.5215064,6.565
11,"2010-12-31",55.03,2.943,214.6986466,7.564
7,"2011-01-14",11.32,2.911,191.4784939,8.818
39,"2010-10-15",69.96,2.72,210.5805944,8.476
33,"2012-03-16",65.99,4.273,130.8261935,7.603
1,"2010-08-06",87.16,2.627,211.5046621,7.787
33,"2011-02-04",49.26,3.348,127.7195806,8.951
5,"2012-09-21",71.09,3.721,223.3737593,5.603
29,"2012-08-10",76.74,3.772,138.1437742,9.419
24,"2012-09-28",58.86,4.158,138.7395,8.953
41,"2011-09-09",58.31,3.566,194.6387853,6.901
6,"2012-02-10",48.58,3.409,221.8644987,6.132
18,"2011-01-14",22.69,3.215,132.9510645,9.131
8,"2012-06-29",84.47,3.286,225.3982943,5.679
22,"2010-04-23",51.04,2.895,135.8721667,8.348
36,"2011-09-02",87.5,3.481,214.5516896,8.177
31,"2012-08-24",77.72,3.62,221.8083518,6.565
27,"2012-07-13",78.95,3.689,142.2548214,8.239
43,"2012-03-23",56.28,3.787,212.7396889,9.653
34,"2010-04-16",59.18,2.81,126.5621,9.593
16,"2010-10-15",45,2.762,190.8623087,6.986
40,"2012-07-06",69.08,3.538,138.2296333,4.156
38,"2010-08-27",93.19,3.129,126.0892903,14.18
37,"2012-08-03",85.56,3.417,220.6319358,6.623
14,"2010-05-28",69.27,2.899,182.0464181,8.899
43,"2011-01-14",43.45,2.983,203.4840645,10.398
18,"2012-08-31",70.09,3.884,138.3771935,8.535
35,"2011-07-01",73.76,3.748,139.36375,8.684
11,"2010-09-03",84.94,2.577,214.8481685,7.346
10,"2012-01-20",54.51,3.66,130.2792258,7.545
30,"2010-05-21",74.24,2.826,210.2768443,8.2
19,"2011-09-30",64.99,3.858,136.4195,7.806
17,"2012-05-11",49.96,3.809,131.1453333,6.235
9,"2012-05-25",79.69,3.561,225.4944288,5.539
3,"2010-03-12",63.08,2.667,214.7027646,7.368
23,"2011-08-26",67.04,3.796,136.2136129,4.584
1,"2012-03-09",58.76,3.669,221.0591887,7.348
18,"2012-06-15",66.58,3.683,138.1295333,8.304
44,"2010-10-15",54.12,2.845,126.3266774,7.61
32,"2010-05-28",64.69,2.737,189.4452425,8.963
41,"2012-07-13",67.24,3.613,197.8788621,6.432
13,"2012-09-07",70.65,3.689,130.9325484,5.765
25,"2010-11-26",43.43,3.039,204.9621,7.484
14,"2011-06-10",73.88,3.881,185.6486923,8.521
1,"2010-03-19",54.58,2.72,211.215635,8.106
10,"2012-09-07",83.07,4.124,130.9325484,7.17
41,"2012-07-06",74.47,3.646,197.8322195,6.432
25,"2010-12-17",21.6,3.14,204.6321194,7.484
35,"2012-03-02",40.07,3.816,141.3875357,8.744
25,"2012-06-15",68.34,3.62,214.5653243,7.139
11,"2012-10-26",74.26,3.506,226.9873637,6.034
36,"2010-11-19",56.73,2.741,210.65429,8.476
38,"2010-04-09",59.25,3.09,126.6019032,14.099
23,"2010-02-05",15.25,2.788,131.5279032,5.892
41,"2010-04-16",46.79,2.765,189.6628845,7.363
26,"2011-12-02",36.74,3.501,136.4909333,7.598
42,"2011-12-02",57.29,3.701,129.8459667,7.874
3,"2012-07-13",82.28,3.256,225.4340074,6.334
26,"2011-02-11",15.12,3.255,133.260871,7.907
28,"2012-10-05",81.61,3.966,131.0756667,10.199
14,"2010-07-02",76.61,2.815,182.3187801,8.743
42,"2010-10-29",68.76,3.13,126.4364194,9.003
28,"2011-10-21",73.05,3.842,129.7821613,12.89
5,"2010-08-13",87.41,2.692,212.1978889,6.496
9,"2012-08-17",86.37,3.571,225.7995323,5.277
33,"2011-09-02",99.2,3.798,129.3259355,8.442
18,"2011-06-10",69.49,3.924,134.9425484,8.975
21,"2010-06-25",87.01,2.653,210.9950134,8.2
22,"2010-12-17",30.46,3.139,136.5292811,8.572
24,"2012-06-29",70.4,3.667,138.1962667,8.983
28,"2010-06-11",90.84,2.949,126.1119032,14.099
33,"2010-07-30",92.71,3.017,126.1069032,9.495
8,"2012-09-28",71.1,3.666,226.5675714,5.401
20,"2012-01-27",37.19,3.567,212.9286312,6.961
26,"2011-06-24",56.94,3.851,135.2652667,7.818
13,"2010-04-02",42.15,2.842,126.6034839,8.107
33,"2011-10-28",76.73,3.843,129.7936774,8.01
20,"2011-01-28",23.21,3.237,205.3894952,7.343
10,"2012-02-17",54.12,3.781,130.4546207,7.545
1,"2010-06-18",84.11,2.637,211.4537719,7.808
37,"2010-05-14",77.53,2.854,209.118536,8.464
14,"2010-08-20",76.01,2.779,182.6165205,8.743
15,"2012-01-27",30.87,3.737,136.9598387,7.943
15,"2012-06-22",74.28,3.722,138.1629,8.15
5,"2011-10-28",69.27,3.372,218.2468539,6.3
26,"2012-02-03",25.24,3.633,137.0632581,7.467
6,"2011-12-23",49.45,3.112,220.9477245,6.551
16,"2012-10-19",40.59,3.75,199.1481963,5.847
1,"2011-12-09",43.93,3.158,218.9618456,7.866
10,"2011-01-14",49.98,3.312,127.3009355,8.744
33,"2010-09-24",91.18,2.939,126.1900333,9.495
17,"2011-09-16",61.48,3.641,129.4306,6.745
30,"2010-12-24",51.29,2.886,211.0646599,8.163
26,"2012-10-19",43.51,4,138.8336129,7.138
9,"2012-02-03",54.43,3.36,223.9006766,5.667
28,"2010-06-18",81.06,3.043,126.114,14.099
19,"2010-02-12",23.22,2.94,131.5866129,8.35
12,"2010-05-14",68.44,3.145,126.2085484,14.099
24,"2011-05-06",55.75,4.192,134.5143667,8.212
44,"2011-07-01",74.29,3.613,129.0894,6.56
41,"2010-06-18",54.9,2.674,189.4185259,7.363
32,"2012-10-26",47.22,3.686,199.2195317,7.557
44,"2011-12-23",24.76,3.186,129.9845484,6.078
29,"2011-01-07",32.56,3.193,132.8823226,10.256
3,"2012-08-10",85.85,3.494,225.4735085,6.334
20,"2012-05-18",60.99,3.848,214.5485571,7.139
33,"2010-03-12",55.61,3.034,126.6042857,10.115
31,"2011-02-18",59.87,3.045,212.9033115,8.028
44,"2011-11-18",40.65,3.489,129.8268333,6.078
26,"2012-05-25",58.2,3.85,138.1101935,7.489
29,"2010-07-02",72.88,2.815,132.5218667,10.409
34,"2010-12-10",41.93,2.86,126.7934,10.21
31,"2011-09-23",75.68,3.467,216.0282356,7.852
25,"2011-03-25",38.51,3.625,207.6553444,7.343
41,"2010-10-01",62.67,2.759,190.6738241,7.508
6,"2012-03-09",57.89,3.669,222.6650998,6.132
37,"2012-08-17",85.89,3.571,220.7199609,6.623
16,"2011-02-04",13.64,3.011,191.7625895,6.614
44,"2012-06-08",68.4,3.776,130.8896774,5.621
8,"2011-08-05",85.15,3.684,218.9492991,6.425
40,"2011-02-18",21.82,3.263,133.3701429,5.114
28,"2011-03-04",51.72,3.674,128.26475,14.021
37,"2011-03-25",71.07,3.473,213.3436744,8.395
14,"2012-02-10",37,3.64,189.7076048,8.424
13,"2010-10-01",68.74,2.853,126.2346,7.795
24,"2010-06-04",71.99,3.006,132.3648387,8.211
